"ID","SRC","DB_TABLE","DB_NAME","TABLE_HCODE","TABLE_CNAME","TABLE_ENAME","TABLE_DESC","TABLE_DESC_GENERATED","UNIQ_KEY","IS_SHOW","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME","TABLE_DESC_AI"
513,JULING,MYSQL,juling,"30126",股票行情表,STK_MKT,"主键：INNER_CODE+TRADEDATE,含义说明： [1]本表记录股票交易日行情，包括昨收、开盘价、收盘价、最高、最低价、成交价、成交量、成成交笔数、5档申报买入价、量等内容。使用说明：[1]本表以个股为描述对象。[2]本表的股票内部代码(INNER_CODE)关联股票代码表STK_CODE的内部代码INNER_CODE得到股票的代码信息。[3]本表为原始披露的行情，当为上交所B股行情时量纲为元，是指美元，当为深交所B股行情时量纲为元，是指港元。","""股票行情表（STK_MKT）记录了股票交易日的详细行情信息。该表的主键是INNER_CODE和TRADEDATE，确保每条记录的唯一性。表中的字段包括：

- ISVALID：表示记录是否有效，1为有效。
- INNER_CODE：股票内部代码，用于关联股票代码表。
- TRADEDATE：交易日期。
- SECCODE：股票代码，与股票代码变动表关联。
- TRADE_MKT：交易市场，与综合参数表关联以获取具体描述。
- LIST_SEC：上市板块，与综合参数表关联以获取具体描述。
- STK_TYPE：股票类别，与综合参数表关联以获取具体描述。
- STOCKSNAME：股票简称。
- LCLOSE：昨收价格。
- TOPEN：开盘价。
- TCLOSE：收盘价。
- THIGH：最高价。
- TLOW：最低价。
- TVOLUME：成交量，以股为单位。
- TVALUE：成交金额。
- DEAL：成交笔数。
- CHNG：涨跌金额。
- CHNG_PCT：涨跌幅百分比。
- BP1至BP5：五档申报买入价。
- BV1至BV5：五档申报买入量。
- SP1至SP5：五档申报卖出价。
- SV1至SV5：五档申报卖出量。

价格相关字段（如LCLOSE、TOPEN等）在A股中以人民币计价，在深交所B股中以港元计价，在上交所B股中以美元计价。成交量和申报量以股为单位，成交金额以元为单位。该表以个股为描述对象，并通过INNER_CODE与股票代码表关联以获取股票的代码信息。""","",0,,,1,,"2024-09-20 14:44:31",,"2024-10-16 17:59:14",
514,JULING,MYSQL,juling,"30127",高管及其他重要员工任职表,STK_MNG_POST,"主键：ComCode+DeclareDate+INDI_ID+POST_CODE,含义说明： [1]本表记录上市公司高管及其他重要员工的任职信息，主要有职务、姓名、任期起止日、离职原因等内容。使用说明：[1]本表的ComCode关联上市公司基本信息表STK_COM_PROFILE.COMCODE得到上市公司基本信息。[2]本表的INDI_ID关联个人基本信息表Pub_Ind_Profile.INDI_ID得到个人基本信息。 [3]因建了专门的新三板库，所以此表的三板数据于2017年2月1日停止维护，如需新数据请在新三板库STAS_STK_MNG_POST表查询","""表格“高管及其他重要员工任职表”（STK_MNG_POST）记录了上市公司高管及其他重要员工的任职信息。该表包含多个字段，详细记录了员工的职务、姓名、性别、出生年份、学历、职称、任期起止日期、离职原因及说明、是否代理职位、是否在任等信息。具体字段包括：

- **ISVALID**: 表示记录是否有效，1为有效。
- **ComCode**: 公司代码，用于关联上市公司基本信息。
- **DeclareDate**: 公告日期。
- **INDI_ID**: 个人ID，用于关联个人基本信息。
- **POST_CODE**: 职务代码，与综合参数表关联以获取具体职务描述。
- **A_STOCKCODE** 和 **B_STOCKCODE**: 分别为A股和B股代码。
- **A_STOCKSNAME** 和 **B_STOCKSNAME**: 分别为A股和B股简称。
- **POST**: 职务名称，记录上市公司披露的原始职务名称。
- **INDI_NAME**: 员工姓名。
- **GENDER**: 性别。
- **BIRTHYEAR**: 出生年份。
- **DEGREE**: 学历。
- **CTF**: 职称。
- **START_DATE** 和 **END_DATE**: 任期的起止日期。
- **LEAVE_RSN_CODD**: 离职原因代码，与综合参数表关联以获取具体描述。
- **LEAVE_RSN**: 离职原因的详细说明。
- **SUB_POST**: 是否代理职位。
- **ON_DUTY**: 是否在任。
- **LEAVE_INFO**: 离职说明。

该表的主键由ComCode、DeclareDate、INDI_ID和POST_CODE组成。需要注意的是，该表的三板数据自2017年2月1日起停止维护，需在新三板库中查询新数据。""","",0,,,1,,"2024-09-20 14:44:31",,"2024-10-16 17:55:49",
515,JULING,MYSQL,juling,"30128",定期报告披露预约时间表,STK_PRE_DISCLOSURE,"主键：COMCODE+PeriodDate,含义说明： [1]本表记录上市公司定期报告预约披露的时间。主要有业绩报告时间、首次预约日期、实际披露日等内容。使用说明：[1]本表COMCODE关联上市公司基本信息表STK_COM_PROFILE.COMCODE获得上市公司基本信息。",表格“STK_PRE_DISCLOSURE”，中文名为“定期报告披露预约时间表”，用于记录上市公司定期报告的预约披露时间信息。该表格包含多个字段：ISVALID表示记录是否有效，1为有效；COMCODE是公司代码，与上市公司基本信息表关联以获取公司详细信息；PeriodDate为业绩报告时间；A_STOCKCODE和A_STOCKSNAME分别为A股代码和简称；B_STOCKCODE和B_STOCKSNAME分别为B股代码和简称。PRE_DATE为首次预约日期，CHNG_DATE1、CHNG_DATE2、CHNG_DATE3分别为变更日1、2、3，ACT_DATE为实际披露日。表格的主键由COMCODE和PeriodDate组成。,"",0,,,1,,"2024-09-20 14:44:31",,"2024-10-16 18:12:58",
516,JULING,MYSQL,juling,"30129",主营业务收入按地区分布表,STK_PRI_INCOME_DISTRICT,"主键：COMCODE+PeriodDate+RPT_TYPE+ITEM_ID,含义说明： [1]本表记录上市公司定期报告中董事会报告下披露的全球各地区的营业收入,成本,所占比重等信息。本表以新旧会计准则为界，旧会计准则下即07年之前内容为主营业务收入分布情况，新会计准则下即07年之后则为营业收入分布情况。使用说明：[1]本表COMCODE关联STK_COM_PROFILE.COMCODE得到上市公司的详细信息。","""表格“STK_PRI_INCOME_DISTRICT”是一个记录上市公司定期报告中全球各地区营业收入、成本及其所占比重等信息的表格。该表格主要用于展示公司在不同地区的主营业务收入分布情况。字段“ISVALID”用于标识记录是否有效，值为1表示有效。“COMCODE”是公司代码，与上市公司基本信息表关联以获取详细信息。“PeriodDate”表示报表日期，而“RPT_TYPE”指示报表类型，如合并或母公司报表。“ITEM_ID”是项目的唯一标识符。

此外，表格还包括“A_STOCKCODE”和“A_STOCKSNAME”字段，分别表示A股代码和简称；“B_STOCKCODE”和“B_STOCKSNAME”则对应B股代码和简称。“RPT_SRC”字段说明报表来源，如招股说明书或季度报表。“ITEM_NAME”存储实际披露的地区名称，如西南、西北等。

财务数据方面，“INCOME”表示主营业务收入（单位：万元），“PRI_RVNU_PCT”是其占营业收入的比重（%）。“COST”是主营业务成本（万元），而“PRI_COST_PCT”是其占营业成本的比重（%）。“GRS_PRFT_VAL”表示主营业务毛利（万元），“GRS_PRFT_PCT”是其占营业毛利的比重（%）。“GP_RATIO”为主营业务毛利率或营业利润率，视会计准则而定。

变化趋势方面，“INCOME_CHNG”表示主营收入比上年增减比例（%），“COST_CHNG”是主营成本比上年增减比例（%），而“GP_CHNG”则为毛利率比上年增减比例（%）。该表格的主键由“COMCODE”、“PeriodDate”、“RPT_TYPE”和“ITEM_ID”组成。""","",0,,,1,,"2024-09-20 14:44:31",,"2024-10-16 17:56:17",
517,JULING,MYSQL,juling,"30130",主营业务收入按行业分布表,STK_PRI_INCOME_INDUSTRY,"主键：COMCODE+PeriodDate+RPT_TYPE+ITEM_ID,含义说明： [1]本表记录上市公司定期报告中董事会报告下披露的各行业的营业收入,成本,所占比重等信息。本表以新旧会计准则为界，旧会计准则下即07年之前内容为主营业务收入分布情况，新会计准则下即07年之后则为营业收入分布情况。使用说明：[1]本表COMCODE关联STK_COM_PROFILE.COMCODE得到上市公司的详细信息。",表格“STK_PRI_INCOME_INDUSTRY”即“主营业务收入按行业分布表”，记录了上市公司在定期报告中披露的各行业的营业收入、成本及其所占比重等信息。该表格适用于新旧会计准则的不同时期，07年之前为主营业务收入分布，07年之后为营业收入分布。字段包括：ISVALID表示记录是否有效；COMCODE为公司代码，与上市公司基本信息表关联；PeriodDate为报表日期；RPT_TYPE为报表类型，区分合并和母公司；ITEM_ID为项目ID；A_STOCKCODE和A_STOCKSNAME分别为A股代码和简称；B_STOCKCODE和B_STOCKSNAME分别为B股代码和简称；RPT_SRC为报表来源，如招股说明书、季度报、年报等；ITEM_NAME为实际披露的行业名称；INCOME为主营业务收入（单位：万元）；PRI_RVNU_PCT为占营业收入比重（%）；COST为主营业务成本（单位：万元）；PRI_COST_PCT为占营业成本比重（%）；GRS_PRFT_VAL为主营业务毛利（单位：万元）；GRS_PRFT_PCT为占营业毛利比重（%）；GP_RATIO为主营业务毛利率或营业利润率（%），视会计准则而定；INCOME_CHNG为主营收入比上年增减比例（%）；COST_CHNG为主营成本比上年增减比例（%）；GP_CHNG为毛利率比上年增减比例（%）。该表的主键由COMCODE、PeriodDate、RPT_TYPE和ITEM_ID组成。,"",0,,,1,,"2024-09-20 14:44:31",,"2024-10-16 18:01:13",
518,JULING,MYSQL,juling,"30131",主营业务收入按产品分布表,STK_PRI_INCOME_PRODUCT,"主键：COMCODE+PeriodDate+RPT_TYPE+ITEM_ID,含义说明： [1]本表记录上市公司定期报告中董事会报告下披露的公司各产品的营业收入,成本,所占比重等信息。本表以新旧会计准则为界，旧会计准则下即07年之前内容为主营业务收入分布情况，新会计准则下即07年之后则为营业收入分布情况。使用说明：[1]本表COMCODE关联STK_COM_PROFILE.COMCODE得到上市公司的详细信息。","""表格“STK_PRI_INCOME_PRODUCT”，中文名为“主营业务收入按产品分布表”，用于记录上市公司定期报告中披露的各产品的营业收入、成本及其所占比重等信息。该表格通过公司代码（COMCODE）关联上市公司基本信息表，以获取详细的公司信息。字段包括：

- ISVALID：表示记录是否有效，1为有效。
- COMCODE：公司代码，用于关联上市公司信息。
- PeriodDate：报表日期。
- RPT_TYPE：报表类型，区分合并报表和母公司报表。
- ITEM_ID：项目ID号。
- A_STOCKCODE和A_STOCKSNAME：A股代码及简称。
- B_STOCKCODE和B_STOCKSNAME：B股代码及简称。
- RPT_SRC：报表来源，如招股说明书、季度报、年报等。
- ITEM_NAME：项目名称，存储实际披露的产品名称。
- INCOME：主营业务收入，以万元为单位。
- PRI_RVNU_PCT：占营业收入比重，以百分比表示。
- COST：主营业务成本，以万元为单位。
- PRI_COST_PCT：占营业成本比重，以百分比表示。
- GRS_PRFT_VAL：主营业务毛利，以万元为单位。
- GRS_PRFT_PCT：占营业毛利比重，以百分比表示。
- GP_RATIO：主营业务毛利率或营业利润率，视会计准则而定。
- INCOME_CHNG：主营收入比上年增减比例，以百分比表示。
- COST_CHNG：主营成本比上年增减比例，以百分比表示。
- GP_CHNG：毛利率比上年增减比例，以百分比表示。

该表格的主键由COMCODE、PeriodDate、RPT_TYPE和ITEM_ID组成。""","",0,,,1,,"2024-09-20 14:44:32",,"2024-10-16 17:55:49",
519,JULING,MYSQL,juling,"30132",十大股东持股类别明细表,GET_STK_SHR_CLS_DTL,"主键：COMCODE+ENDDATE+RANK,含义说明： [1]本表记录上市公司十大股东持股类别的明细情况，主要包括公司代码、股东名称、持股类别、持有数量、持股变动原因等。使用说明：
[1]本表COMCODE关联上市公司基本信息表STK_COM_PROFILE.COMCODE可得公司详细信息。[2]股东机构代码ORGCODE关联机构信息表(ORG_PROFILE).机构代码(ORGCODE)得到股东机构的具体信息。[3]因建了专门的新三板库，所以此表的三板数据于2017年2月1日停止维护，如需新数据请在新三板库STAS_STK_HOLDER_HIST表查询。","""表格“GET_STK_SHR_CLS_DTL”（十大股东持股类别明细表）记录了上市公司十大股东的持股类别详细信息。该表包含以下字段：

- **ISVALID**: 表示记录是否有效，1为有效。
- **COMCODE**: 公司代码，用于关联上市公司基本信息。
- **ENDDATE**: 截止日期。
- **RANK**: 股东名次。
- **SHR_CLS_CODE**: 股份类别代码，与综合参数表关联以获取具体描述。
- **A_STOCKCODE**: A股代码。
- **A_STOCKSNAME**: A股简称。
- **B_STOCKCODE**: B股代码。
- **B_STOCKSNAME**: B股简称。
- **NAME**: 股东名称。
- **HOLD_NUM**: 持有总数量，以股为单位。
- **HOLD_PCT**: 持有比例，表示股东持股占公司总股本的百分比。
- **SHR_CLS_NAME**: 持股类别名称，描述持股的具体类别。
- **SHR_NUM**: 股份类别下的持股数量，以股为单位。
- **CHNG_REAS_CODE**: 变动原因标识，与综合参数表关联以获取具体描述。
- **CHNG_REAS_NAME**: 变动原因的具体描述。
- **ORGCODE**: 股东机构代码，用于关联机构信息。
- **ADD_NUM**: 报告期内增减股份数量，以股为单位，记录持股数量的变化。
- **ADD_NUM_QR**: 环比增减，表示本次公告披露的持股数量与上次公布的持股数量的差异。

该表的主键由COMCODE、ENDDATE、RANK和SHR_CLS_CODE组成。""","",0,,,1,,"2024-09-20 14:44:32",,"2025-01-15 10:55:51",
520,JULING,MYSQL,juling,"30133",股本结构表,STK_SHR_STRU,"主键：COMCODE+CHANGEDATE,含义说明： [1]本表依据临时公告实时更新和定期报告定时更新 ，当由于临时公告更新时股本结构相比前期都会发生变动，【变动原因】字段此时指具体的导致股本结构或数量变动的原因；当由于定期报告更新时股本结构相比前期不一定都会发生变动，【变动原因】此时指本记录根据定期报告定时披露的最新数据。[2]表内勾稽关系说明：总股本=非流通股合计+受限流通股份+流通股;受限流通股份=国家及国有法人股+境内法人股+境内自然人持股+外资持股+内部职工股+募集法人股+优先股及其他+转配股+其他未流通股+其他发起人股+战略投资者配售股+基金配售股+法人配售股;非流通股合计=国家及国有法人股+境内法人股+境内自然人持股+外资持股+内部职工股+募集法人股+优先股及其他+转配股+其他未流通股+其他发起人股;国家及国有法人股=国家拥有股份+国有法人股;外资持股=外资法人股+境外自然人持股;内部职工股>=高管股（受限）;流通股=流通A股+B股+H股+S股+N股+境外上市其他股+其他已流通股份;流通A股=已上市流通A股;境外上市的外资股=H股+S股+N股+境外上市其他股;已上市流通A股>=高管股（已流通）。使用说明：[1]本表COMCODE关联上市公司基本信息表STK_COM_PROFILE.COMCOD得到公司详细信息。 [2]因建了专门的新三板库，所以此表的三板数据于2017年2月1日停止维护，如需新数据请在新三板库STAS_STK_SHR_STRU表查询","""股本结构表（STK_SHR_STRU）是一个用于记录上市公司股本结构变化的表格。该表依据临时公告和定期报告进行更新，记录了公司在不同时间点的股本结构及其变动原因。表中的字段包括：

- **ISVALID**: 表示记录是否有效，1为有效。
- **COMCODE**: 公司代码，用于关联上市公司基本信息。
- **CHANGEDATE**: 股本结构变动日期。
- **DECLAREDATE**: 公告日期。
- **A_STOCKCODE** 和 **A_STOCKSNAME**: A股代码及简称。
- **B_STOCKCODE** 和 **B_STOCKSNAME**: B股代码及简称。
- **RPT_SRC**: 报表来源，指明数据来源的报告类型。
- **CHNG_REAS_CODE** 和 **CHNG_REAS_NAME**: 变动原因代码及名称，描述股本变动的具体原因。
- **REMARK**: 附注信息。
- **TOTAL**: 总股本数量。
- **FL_SHR**: 流通股数量。
- **FL_ASHR** 和 **LIST_FL_ASHR**: 流通A股及其中已上市流通A股数量。
- **MNG_FL**: 已流通的高管股数量。
- **B_SHR**, **H_SHR**, **S_SHR**, **N_SHR**: B股、H股、S股、N股的数量。
- **OTH_ABROAD**: 境外上市其他股份数量。
- **OTH_FL**: 其他已流通股份数量。
- **TOT_NONFL**: 非流通股合计。
- **TOT_LTDFL**: 受限流通股份数量。
- **STATE_LEG_SHR**, **STATE**, **STATE_LEG**: 国家及国有法人股、国家拥有股份、国有法人股的数量。
- **DOM_LEG** 和 **DOM_NATURAL**: 境内法人股及自然人持股数量。
- **OTH_SPON**: 其他发起人股数量。
- **FRGN_SHR**, **FRGN_LEG**, **FRGN_NATURAL**: 外资持股、外资法人股、境外自然人持股数量。
- **RAIS_LEG**: 募集法人股数量。
- **INNER_EMPL** 和 **MNG_NONFL**: 内部职工股及受限高管股数量。
- **PREF**: 优先股及其他股份数量。
- **TRANS**: 转配股数量。
- **OTH_NONFL**: 其他未流通股数量。
- **ENDDATE**: 数据截止日期。
- **STRA_PLA**, **FUND_PLA**, **LEG_PLA**: 战略投资者、基金、法人配售股数量。
- **DR_STK**: DR对应基础股票数量。

该表的主键是由公司代码（COMCODE）和变动日期（CHANGEDATE）组成。""","",0,,,1,,"2024-09-20 14:44:32",,"2024-10-16 17:48:51",
521,JULING,MYSQL,juling,"30134",股本结构变化表,STK_SHR_STRU_CHNG,"主键：COMCODE+CHANGEDATE,含义说明： [1]本表记录上市公司股本结构变化的情况，主要包括公司代码、变动日期、变动原因、变动前后的各类型股本数量等。使用说明：
[1]本表COMCODE关联上市公司基本信息表得到公司详细信息。",股本结构变化表（STK_SHR_STRU_CHNG）记录了上市公司股本结构的变化情况。该表包含多个字段，首先是ISVALID字段，用于标识记录是否有效，1表示有效。COMCODE字段表示公司代码，可用于关联上市公司基本信息表获取详细信息。CHANGEDATE、ENDDATE和DECLAREDATE分别表示变动日期、截止日和公告日期。A_STOCKCODE和A_STOCKSNAME字段记录A股代码和简称，而B_STOCKCODE和B_STOCKSNAME记录B股代码和简称。RPT_SRC字段说明报表来源，如年报、招股说明书等。CHNG_REAS_CODE和CHNG_REAS_NAME字段分别表示变动原因代码和名称，变动原因代码可与综合参数表关联以获取具体描述。EX_TOT和NEW_TOT字段记录变化前后的总股本数量，EX_A_SHR和NEW_A_SHR记录变化前后的流通A股数量，EX_B_SHR和NES_B_SHR记录变化前后的B股数量，EX_LTDFL和NEW_LTDFL记录变化前后的受限流通股份数量。该表的主键由公司代码（COMCODE）和变动日期（CHANGEDATE）组成。,"",0,,,1,,"2024-09-20 14:44:32",,"2024-10-16 18:08:06",
522,JULING,MYSQL,juling,"30135",基金净值复权因子表,ANA_FND_EX_FACTOR,"主键：INNER_CODE+EX_DATE,含义说明： [1]本表主要是度量计算基金在发生分红、拆分、折算、扩募等影响单位净值变动行为后的复权系数。使用说明：
[1]本表的基金内部代码（INNER_CODE）关联基金综合信息表（FND_GEN_INFO）的基金内部代码（INNER_CODE）得到基金的基本信息； [2]货币型和理财型基金不计算复权因子； [3]复权单位净值=单位净值*累计复权因子； [4]累计复权因子=除权日及之前所有复权因子之积 [5]复权因子=[权益登记日净值/(权益登记日净值-每份分红)]×折份比例×折募比例 注:{1.当折份比例，折募比例为空值时默认为1； 2.若权益登记日有净值，则应取权益登记日的净值计算；若权益登记日无净值，则应取权益登记日之前最近一天的净值计算； 3.若权益登记日与除权除息日是同一天或者权益登记日>除权除息日,则 复权的因子的公式变为:[(除权除息日净值+每份分红)/除权除息日净值]×折份比例×折募比例； 4.当找不到相应的净值的时候,将复权因子写为1。}",,,0,,,1,,"2024-09-20 15:37:17",,"2024-10-14 16:20:27",
523,JULING,MYSQL,juling,"30136",基金日行情表,ANA_FND_MKT_DAY,"主键：INNER_CODE+TRADEDATE,使用说明：
[1]本表的基金内部代码（INNER_CODE）关联基金综合信息表（FND_GEN_INFO）的基金内部代码（INNER_CODE）得到基金的基本信息。[2]本表只有在上交所和深交所上市交易的基金才计算。
",,,0,,,1,,"2024-09-20 15:37:18",,"2024-10-14 16:20:07",
524,JULING,MYSQL,juling,"30137",货币型和理财型基金收益率计算表,ANA_FND_MNY_RETRUN,"主键：INNER_CODE+ENDDATE,含义说明： [1]本表主要用于计算货币型和理财型基金在不同期间内的收益率情况。使用说明：[1]本表的基金内部代码（INNER_CODE）关联基金综合信息表（FND_GEN_INFO）的基金内部代码（INNER_CODE）得到基金的基本信息。 [2]区间收益率：如果不存在结算日，则区间收益率就是简单的区间每万元基金收益/10000的和；存在结算日，则是在计算区间内按照结算日区划分不同的时间段，每个时间段按照每万元基金收益/10000去计算复利，得到最终的复利收益率",,,0,,,1,,"2024-09-20 15:37:18",,"2024-10-14 16:19:28",
525,JULING,MYSQL,juling,"30138",基金净值计算表,ANA_FND_NAV_CALC,"主键：INNER_CODE+TRADEDATE,使用说明：
[1]本表的基金内部代码（INNER_CODE）关联基金综合信息表（FND_GEN_INFO）的基金内部代码（INNER_CODE）得到基金的基本信息。[2]由于基金累计净值＝单位净值+累计分红，基金任意区间收益率＝（期末累 计净值－期初累计净值）/期初净值，不能把区间收益率与净值增长率混同。[3] 对于无份额主基金，即FND_GEN_INFO.FND_TYPE=0的记录,在本表中只计算或生成以下字段： 基金简称（FUNDSNAME）基金代码（FUND_CODE）单位净值（UNIT_NET）累计净值（ACCUM_NET）累计净值涨跌幅（ACCUM_NET_CHNG_PCT）设立以来累计净值涨跌幅（ACCUM_NET_CHNG_PCT_BASE）",,,0,,,1,,"2024-09-20 15:37:18",,"2024-10-14 16:18:56",
526,JULING,MYSQL,juling,"30139",科创板复权因子计算表,ANA_STI_EX_FACTOR,"主键：INNER_CODE+EX_DATE,含义说明： 本表为衍生表,主要计算科创板个股复权因子、累计复权因子。使用说明：本表计算科创板复权因子、累计复权因子",,,0,,,1,,"2024-09-20 15:37:18",,"2024-10-14 16:18:56",
527,JULING,MYSQL,juling,"30140",科创板个股市场表现指标表,ANA_STI_EXPR_IDX,"主键：INNER_CODE+TRADEDATE,含义说明： [1]本表为衍生表,计算科创板个股市场表现。","""表格“ANA_STI_EXPR_IDX”，中文名为“科创板个股市场表现指标表”，用于记录和分析科创板个股的市场表现。该表的主键由“INNER_CODE”和“TRADEDATE”组成。表格中的字段包括：

- “INNER_CODE”表示股票内部代码，为整数类型。
- “TRADEDATE”表示交易日期，为日期时间类型。
- “LCLOSE”、“TOPEN”、“TCLOSE”、“THIGH”、“TLOW”分别表示昨收价、开盘价、收盘价、最高价和最低价，均为数值类型，单位为元。
- “SWG”表示振幅，数值类型，单位为元。
- “FAC_LCLOSE”、“FAC_TOPEN”、“FAC_TCLOSE”、“FAC_TLOW”、“FAC_THIGH”分别表示复权后的昨收价、开盘价、收盘价、最低价和最高价，均为数值类型，单位为元。
- “CHNG”和“CHNG_PCT”分别表示复权后的涨跌和涨跌幅，数值类型，单位分别为元和百分比。
- “TVOLUME”和“TVALUE”分别表示成交量和成交额，数值类型，单位分别为股和元。
- “AVG_PRC”表示均价，数值类型，单位为元。
- “EXCHR”表示换手率，数值类型，单位为百分比。
- “TRADE_STATUS”表示当天交易标识，整数类型，1表示有交易，2表示无交易。
- “STK_CHNG_SEQ”表示股票涨跌停标识，整数类型，1表示涨停，2表示跌停，0表示其他。
- “MKTCAP”和“TCAP”分别表示流通市值和总市值，数值类型，单位为元。
- “TURNOVER_WEEK”、“TURNOVER_MONTH”、“TURNOVER_THREE_MONTH”、“TURNOVER_SIX_MONTH”、“TURNOVER_YEAR”、“TURNOVER_YEAR_SOFAR”和“TURNOVER_SOFAR”分别表示近1周、1月、3月、6月、1年、今年以来和上市至今的平均换手率，数值类型，单位为百分比。
- “CHNG_PCT_WEEK”、“CHNG_PCT_MONTH”、“CHNG_PCT_THREE_MONTH”、“CHNG_PCT_SIX_MONTH”、“CHNG_PCT_YEAR”、“CHNG_PCT_YEAR_SOFAR”和“CHNG_PCT_SOFAR”分别表示近1周、1月、3月、6月、1年、今年以来和上市至今的涨跌幅，数值类型，单位为百分比。
- “BETA_1YEAR”表示近一年的BETA值，数值类型。
- “STK_HIGH_PRC”和“STK_LOW_PRC”分别表示涨停价格和跌停价格，数值类型，单位为元。
- “TVOLUME_CHNG”和“TVOLUME_CHNG_PCT”分别表示成交量变化和变化率，数值类型，单位分别为股和百分比。
- “TVALUE_CHNG”和“TVALUE_CHNG_PCT”分别表示成交额变化和变化率，数值类型，单位分别为元和百分比。
- “LIST_DAYS”和“TRADE_DAYS”分别表示上市天数和上市以来交易天数，整数类型，单位为天。
- “KEEP_DAYS”表示连续涨跌天数，整数类型，单位为天。
- “TOP_PRC_FROM_LIST”和“LOW_PRC_FROM_LIST”分别表示上市以来的最高价和最低价（后复权），数值类型，单位为元。
- “TOP_PRC_DATE”和“LOW_PRC_DATE”分别表示上市以来最高价日和最低价日，日期时间类型。
- “LOG_YLD”表示对数收益率，数值类型，单位为百分比。
- “ISVALID”表示数据是否有效，整数类型，1表示有效。

该表用于计算和分析科创板个股的市场表现，帮助投资者和分析师进行市场研究和决策。主键为“INNER_CODE”和“TRADEDATE”。""",,0,,,1,,"2024-09-20 15:37:18",,"2024-10-16 17:48:06",
528,JULING,MYSQL,juling,"30141",科创板股票估值指标表,ANA_STI_VAL_IDX,"主键：INNER_CODE+TRD_DATE,含义说明： [1]本表为衍生表,主要用来计算股票的估值指标,包括市盈率、市现率、市净率、总市值、企业价值、企业倍数、股息率、历史PEG值、市销率等。使用说明：""[1]本表的股票内部代码INNER_CODE将关联到股票代码表STI_STK_CODE的内部代码INNER_CODE得到股票的代码信息。 [2]连续四季度的取法:当期+(上年年报-上年同期) [3]最近四个季度的取法.按照当前的定期报告的日期乘以比例得到一年的数据 IFENDDATE=YYYY-12-31,THEN取本记录 IFENDDATE=YYYY-9-30,THEN取本记录*4/3 IFENDDATE=YYYY-6-30,THEN取本记录*2 IFENDDATE=YYYY-3-31,THEN取本记录*4""","""表格“ANA_STI_VAL_IDX”，中文名为“科创板股票估值指标表”，用于计算和展示科创板股票的多种估值指标。该表格的主键由“INNER_CODE”和“TRD_DATE”组成。表格中的字段包括：

- INNER_CODE：股票内部代码，用于关联股票代码信息。
- TRD_DATE：交易日期，记录数据的具体日期。
- STOCKCODE：股票代码，标识股票的唯一代码。
- SEC_SNAME：股票简称，股票的简短名称。
- TRADE_STATUS：交易状态，表示股票的当前交易情况。
- PE：市盈率，计算为总市值除以连续四个季度的净利润。
- PC：市现率，计算为总市值除以连续四个季度的经营现金流。
- PB：市净率，计算为总市值除以最新净资产。
- TCAP：总市值，基于收盘价、总股本和汇率计算。
- EV1和EV2：企业价值，分别考虑不同的货币资金因素。
- EV_EBIT：企业倍数，基于企业价值和货币资金计算。
- PE1和PE2：市盈率的不同计算方式，基于年报和最近四季度的净利润。
- PEG：历史PEG值，市盈率与未来每股收益增长率的比值。
- PC1、PC2和PC3：市现率的不同计算方式，基于不同的现金流量指标。
- PS：市销率，计算为总市值除以最近四季度的营业总收入。
- DIV_RATE：股息率，计算为现金分红与期末市值的比率。
- ISVALID：是否有效，1表示记录有效。

该表格通过这些字段提供了全面的股票估值信息，帮助分析科创板股票的财务健康和市场表现。主键为“INNER_CODE+TRD_DATE”。""",,0,,,1,,"2024-09-20 15:37:18",,"2024-10-16 17:58:29",
